Main Set,Subset,Card Number,Card Name,Is insert,Notes
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,188,Venomizer,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,189,Venomouse,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,190,Vision,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,191,Vulcan,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,192,Vulture,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,193,War Machine,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,194,Wasp,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,195,Werewolf by Night,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,196,White Fox,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,197,White Tiger,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,198,Wiccan,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,199,Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Black Wolverine Adamantium,200,X-23,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,1,Abomination,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,2,Adam Warlock,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,3,Agatha Harkness,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,4,Amaranth,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,5,America Chavez,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,6,Ant-Man,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,7,Apocalypse,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,8,Ares,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,9,Baron Zemo,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,10,Beast,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,11,Beta Ray Bill,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,12,Black Bolt,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,13,Black Cat,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,14,Black Knight,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,15,Black Panther,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,16,Black Widow,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,17,Blade,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,18,Blink,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,19,Captain America,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,20,Captain Britain,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,21,Captain Marvel,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,22,Carnage,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,23,Colossus,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,24,Cyclops,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,25,Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,26,Dazzler,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,27,Dark Gwenpool,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,28,Doctor Doom,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,29,Doctor Octopus,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,30,Domino,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,31,Doomasaur,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,32,Dormammu,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,33,Dragonfire,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,34,Emma Frost,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,35,Enchantress,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,36,Eternity,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,37,Forge,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,38,Galactus,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,39,Gambit,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,40,Gamora,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,41,Ghost Rider,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,42,Ghost-Spider,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,43,Glob,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,44,Goblin Queen,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,45,Green Goblin,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,46,Groot,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,47,Hawkeye,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,48,Hercules,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,49,Hope Summers,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,50,Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,51,Human Torch,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,52,Iceman,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,53,Ikaris,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,54,Infernal Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,55,Invisible Woman,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,56,Iron Fist,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,57,Iron Man,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,58,Ironheart,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,59,Jean Grey,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,60,Jeff the Land Shark,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,61,Jubilee,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,62,Juggernaut,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,63,Kate Bishop,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,64,Kid Juggernaut,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,65,Kingpin,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,66,Kitty Pryde,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,67,Kraven the Hunter,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,68,Leader,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,69,Lizard,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,70,Lockjaw,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,71,Longshot,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,72,Luke Cage,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,73,M.O.D.O.K.,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,74,Magneto,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,75,Man-Thing,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,76,Mantis,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,77,Mephisto,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,78,Miles Morales,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,79,Mister Fantastic,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,80,Mister Sinister,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,81,Moon Knight,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,82,Moonstar,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,83,Ms. Marvel,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,84,Mutina,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,85,Mysterio,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,86,Mystique,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,87,Nightcrawler,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,88,Nightdrifter,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,89,Nova,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,90,Omega Red,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,91,Professor X,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,92,Psylocke,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,93,Quicksilver,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,94,Rasputin IV,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,95,Rek-Rap,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,96,Revelation,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,97,Rhino,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,98,Rocket Raccoon,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,99,Rogue,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,100,Sleeper Agent,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,101,Angela,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,102,Anti-Venom,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,103,Arachnix,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,104,Arcade,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,105,Archangel,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,106,Chameleon,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,107,Clea,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,108,Cosmic Ghost Rider,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,109,Deathlok,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,110,Devil Dinosaur,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,111,Doctor Strange,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,112,Doom 2099,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,113,Doyle Dormammu,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,114,Elbecca Voss,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,115,Electro,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,116,Elektra,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,117,Evangeline,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,118,Exodus,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,119,Glitch,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,120,Grandmaster,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,121,Gwenpool,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,122,Hallows' Eve,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,123,Hellcat,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,124,Hellgate,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,125,Hellverine,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,126,Hobgoblin,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,127,Iron Cat,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,128,Kid Venom,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,129,Knull,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,130,Lady Henrietta,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,131,Loki,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,132,Luna Snow,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,133,Maestro,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,134,Magik,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,135,Mar-Vell,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,136,Mary Jane,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,137,Misery,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,138,Moon Girl,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,139,Nimrod,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,140,SP//dr,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,141,Rachel Summers,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,142,Raelith,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,143,Rapid,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,144,Sabretooth,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,145,Scarlet Witch,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,146,Scarlet Spider,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,147,Scorpion,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,148,Scream,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,149,Sentry,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,150,Shang-Chi,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,151,She-Hulk,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,152,She-Venom,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,153,Shocker,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,154,Shuri,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,155,Silence,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,156,Silk,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,157,Silver Surfer,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,158,Silver Sable,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,159,Sister Sorrow,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,160,Spider-Boy,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,161,Spider-Girl,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,162,Spider-Ham,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,163,Spider-Man,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,164,Spider-Man 2099,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,165,Spider-Man Noir,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,166,Spider-Punk,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,167,Spider-Woman,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,168,Star-Lord,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,169,Storm,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,170,Strong Guy,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,171,Stryfe,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,172,Sunspot,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,173,Taskmaster,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,174,Thanos,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,175,The Thing,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,176,Thena,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,177,Thor,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,178,Throg,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,179,Tigra,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,180,Tombstone,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,181,Toxin,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,182,U.S. Agent,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,183,Ultimate Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,184,Ultimate Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,185,Ultron,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,186,Valeria Richards,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,187,Venom,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,188,Venomizer,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,189,Venomouse,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,190,Vision,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,191,Vulcan,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,192,Vulture,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,193,War Machine,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,194,Wasp,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,195,Werewolf by Night,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,196,White Fox,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,197,White Tiger,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,198,Wiccan,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,199,Wolverine,TRUE,
2026 Topps Chrome Marvel Comics,Clawed - Red Wolverine Adamantium,200,X-23,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/1 ,1,Abomination,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/2,2,Adam Warlock,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/3,3,Agatha Harkness,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/4,4,Amaranth,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/5,5,America Chavez,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/6,6,Ant-Man,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/7,7,Apocalypse,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/8,8,Ares,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/9,9,Baron Zemo,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/10,10,Beast,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/11,11,Beta Ray Bill,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/12,12,Black Bolt,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/13,13,Black Cat,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/14,14,Black Knight,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/15,15,Black Panther,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/16,16,Black Widow,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/17,17,Blade,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/18,18,Blink,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/19,19,Captain America,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/20,20,Captain Britain,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/21,21,Captain Marvel,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/22,22,Carnage,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/23,23,Colossus,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/24,24,Cyclops,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/25,25,Daredevil,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/26,26,Dazzler,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/27,27,Dark Gwenpool,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/28,28,Doctor Doom,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/29,29,Doctor Octopus,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/30,30,Domino,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/31,31,Doomasaur,TRUE,
2026 Topps Chrome Marvel Comics,Superfractor 1/32,32,Dormammu,TRUE,
