Main Set,Sub Set,Card Number,Card Name,Is Insert
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs,DA-MQ,Ebon Moss-Bachrach as The Thing Joseph Quinn as Human Torch,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs,DA-PK,Pedro Pascal as Mister Fantastic Vanessa Kirby as Invisible Woman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs,DA-RP,Ralph Ineson as Galactus Paul Walter Hauser as Mole Man,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs,DA-WN,Matthew Wood as H.E.R.B.I.E. Sarah Niles as Lynne Nichols,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Gold,DA-AR,Alex Hyde-White as William Russell Rebecca Staab as Carolyn Haynes,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Gold,DA-JM,Jay Underwood as Powerplant Worker #1 Michael Bailey Smith as Powerplant,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Gold,DA-MQ,Ebon Moss-Bachrach as The Thing Joseph Quinn as Human Torch,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Gold,DA-PK,Pedro Pascal as Mister Fantastic Vanessa Kirby as Invisible Woman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Gold,DA-RP,Ralph Ineson as Galactus Paul Walter Hauser as Mole Man,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Gold,DA-WN,Matthew Wood as H.E.R.B.I.E. Sarah Niles as Lynne Nichols,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Orange,DA-AR,Alex Hyde-White as William Russell Rebecca Staab as Carolyn Haynes,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Orange,DA-JM,Jay Underwood as Powerplant Worker #1 Michael Bailey Smith as Powerplant,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Orange,DA-MQ,Ebon Moss-Bachrach as The Thing Joseph Quinn as Human Torch,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Orange,DA-PK,Pedro Pascal as Mister Fantastic Vanessa Kirby as Invisible Woman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Orange,DA-RP,Ralph Ineson as Galactus Paul Walter Hauser as Mole Man,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Orange,DA-WN,Matthew Wood as H.E.R.B.I.E. Sarah Niles as Lynne Nichols,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Black,DA-AR,Alex Hyde-White as William Russell Rebecca Staab as Carolyn Haynes,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Black,DA-JM,Jay Underwood as Powerplant Worker #1 Michael Bailey Smith as Powerplant,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Black,DA-MQ,Ebon Moss-Bachrach as The Thing Joseph Quinn as Human Torch,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Black,DA-PK,Pedro Pascal as Mister Fantastic Vanessa Kirby as Invisible Woman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Black,DA-RP,Ralph Ineson as Galactus Paul Walter Hauser as Mole Man,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - Black,DA-WN,Matthew Wood as H.E.R.B.I.E. Sarah Niles as Lynne Nichols,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - RED,DA-AR,Alex Hyde-White as William Russell Rebecca Staab as Carolyn Haynes,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - RED,DA-JM,Jay Underwood as Powerplant Worker #1 Michael Bailey Smith as Powerplant,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - RED,DA-MQ,Ebon Moss-Bachrach as The Thing Joseph Quinn as Human Torch,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - RED,DA-PK,Pedro Pascal as Mister Fantastic Vanessa Kirby as Invisible Woman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - RED,DA-RP,Ralph Ineson as Galactus Paul Walter Hauser as Mole Man,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - RED,DA-WN,Matthew Wood as H.E.R.B.I.E. Sarah Niles as Lynne Nichols,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - SuperFractor,DA-AR,Alex Hyde-White as William Russell Rebecca Staab as Carolyn Haynes,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - SuperFractor,DA-JM,Jay Underwood as Powerplant Worker #1 Michael Bailey Smith as Powerplant,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - SuperFractor,DA-MQ,Ebon Moss-Bachrach as The Thing Joseph Quinn as Human Torch,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - SuperFractor,DA-PK,Pedro Pascal as Mister Fantastic Vanessa Kirby as Invisible Woman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - SuperFractor,DA-RP,Ralph Ineson as Galactus Paul Walter Hauser as Mole Man,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Dual Autographs - SuperFractor,DA-WN,Matthew Wood as H.E.R.B.I.E. Sarah Niles as Lynne Nichols,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Triple Autographs,TA-WNL,Matthew Wood as H.E.R.B.I.E./ Sarah Niles as Lynne Nichols / Natasha Lyonne as Rachel Rozman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Triple Autographs - Superfractor,TA-WNL,Matthew Wood as H.E.R.B.I.E./ Sarah Niles as Lynne Nichols / Natasha Lyonne as Rachel Rozman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Triple Autographs - Orange,TA-WNL,Matthew Wood as H.E.R.B.I.E./ Sarah Niles as Lynne Nichols / Natasha Lyonne as Rachel Rozman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Triple Autographs - Black,TA-WNL,Matthew Wood as H.E.R.B.I.E./ Sarah Niles as Lynne Nichols / Natasha Lyonne as Rachel Rozman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Triple Autographs - Red,TA-WNL,,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Quad Autographs,QA-ARJM ,Alex Hyde-White as William Russell / Rebecca Staab as Carolyn Haynes / Jay Underwood as Powerplant Worker #1 / Michael Bailey Smith as Powerplant Worker #2,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Quad Autographs,QA-PKMQ, Pedro Pascal as Mister Fantastic / Vanessa Kirby as Invisible Woman / Ebon Moss-Bachrach as The Thing / Joseph Quinn as Human Torch,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Quad Autographs - SUPERFRACTOR,QA-ARJM ,Alex Hyde-White as William Russell / Rebecca Staab as Carolyn Haynes / Jay Underwood as Powerplant Worker #1 / Michael Bailey Smith as Powerplant Worker #2,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Quad Autographs - SUPERFRACTOR,QA-PKMQ, Pedro Pascal as Mister Fantastic / Vanessa Kirby as Invisible Woman / Ebon Moss-Bachrach as The Thing / Joseph Quinn as Human Torch,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Fantastic Creators Cut Signatures,FC-01 ,Jack Kirby,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Fantastic Creators Cut Signatures,FC-02 ,Stan Lee,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-01 ,Silver Surfer - Silver Surfer #2,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-02,Silver Surfer - Silver Surfer #5,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-03,Silver Surfer - Silver Surfer #6,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-04,Silver Surfer - Silver Surfer #7,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-05,Silver Surfer - Silver Surfer #9,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-06,Silver Surfer - Silver Surfer #14,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-07,Silver Surfer - Silver Surfer #1,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-08,Silver Surfer - Silver Surfer #50,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-09,Silver Surfer - Silver Surfer #64,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Topps Finest Fantastic Four 65th Anniversary Relic,CE-10,Silver Surfer - Thor #193,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,1,A jhay,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,2,Aaron Roberts Art,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,3,Adam Fields,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,4,Aditya Chandra,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,5,Al Stefano,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,6,Alcione Silva,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,7,Alessandro Micelli,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,8,Allenser,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,9,ANDY TIU,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,10,Angelo De Capua,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,11,Ariel Aguire,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,12,Ariel Mamani,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,13,Ash,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,14,Bella Rachlin,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,15,Benjamin Lombart,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,16,Bete Rodrigues,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,17,BLANCAS,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,18,Carlo Allen Victoria,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,19,Carlton,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,20,Chao,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,21,Chenduz,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,22,Chris Foreman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,23,Chris Meeks,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,24,Clark,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,25,Court,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,26,Daniel Farruggia,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,27,Daniel Riveron,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,28,Danny,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,29,Darrin Pepe,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,30,David Lee,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,31,Débora Centeio,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,32,Dexter Wee,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,33,DMN,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,34,Don Nguyen,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,35,Dove McHargue,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,36,DRE,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,37,Duke,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,38,DYJ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,39,Dylan Riley,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,40,Eddie Rhodes III,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,41,Edward Santia,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,42,Elvin A Hernandez,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,43,"Emmanuel Villafaña ""EMMVILL""",TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,44,Emrah Cildir,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,45,Eric,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,46,Eric Lehtonen,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,47,Ernest Romero,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,48,Fabio Ramacci,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,49,Frank A. Kadar,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,50,Fresia,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,51,Gabe Farber,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,52,Gabriel Tardivo,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,53,Gary Shipman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,54,George Vega,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,55,Getatom,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,56,Gilbert Perez Art,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,57,Greg Kirkpatrick,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,58,Greg Treize,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,59,Hector Barros,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,60,Ian M Sateikis,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,61,IQ,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,62,Isiah Xavier Bradley,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,63,Jason Christner,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,64,Jason Queen,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,65,Jason Rodriguez,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,66,Jason Sobol,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,67,Jay Peteranetz,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,68,Jessica Hickman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,69,Jezreel L Rojales,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,70,"Jiaxin ""YinShan"" Sun",TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,71,Jim O'Riley,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,72,John Pleak,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,73,John-Paul Howard,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,74,JohnruzelJimenez,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,75,Jojo Hilario,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,76,Joseph Grotesque,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,77,Josh Nuñez,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,78,Kenny Calderon,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,79,Kevin Norman,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,80,Larry Santiago,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,81,Lee Lightfoot,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,82,Leon Braojos,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,83,Loc Nguyen,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,84,Lucas,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,85,Macklin,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,86,Marcia Dye,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,87,Marco Carrillo,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,88,Marcus D. Newsome,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,89,Marlo Martos,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,90,Matt Stewart,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,91,Matthew Lopez,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,92,Michael Mastermaker,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,93,Mirko Di Noia,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,94,NerP,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,95,Nick Gribbon,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,96,Nick Sutphin,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,97,Niño John Benitez,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,98,Noval Hernawan,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,99,Patricio Carrasco,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,100,Peejay Catacutan,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,101,Rebeca Louro,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,102,Rich Hennemann,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,103,Richard E. Valbuena a.k.a. Richval,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,104,Rodel Martin,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,105,romo namli,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,106,Ronel Gravo,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,107,Roy Cover,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,108,Rustico Limosinero,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,109,Ryan Finley,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,110,Sherwin Santiago,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,111,Stephane Leonardi,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,112,Takkun,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,113,Tim Shinn,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,114,TOMA,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,115,Vicente Moavero,TRUE
2026 Topps Fantastic Four: 65th Anniversary,Sketch Cards,116,ジェイソン (Jason),TRUE
2027 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-01,Annihilus,TRUE
2028 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-02,Beyonder,TRUE
2029 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-03,Blastaar,TRUE
2030 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-04,Doctor Doom,TRUE
2031 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-05,Galactus,TRUE
2032 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-06,Impossible Man,TRUE
2033 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-07,Kang,TRUE
2034 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-08,Klaw,TRUE
2035 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-09,Mad Thinker,TRUE
2036 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-10,Maker,TRUE
2037 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-11,Mole Man,TRUE
2038 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-12,Molecule Man,TRUE
2039 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-13,Namor,TRUE
2040 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-14,Puppet Master,TRUE
2041 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-15,Ronan,TRUE
2042 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-16,Super-Skrull,TRUE
2043 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-17,Terrax,TRUE
2044 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-18,Thanos,TRUE
2045 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-19,Ultron,TRUE
2046 Topps Fantastic Four: 65th Anniversary,Adversaries,AD-20,Wizard,TRUE
2047 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-01,Annihilus,TRUE
2048 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-02,Beyonder,TRUE
2049 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-03,Blastaar,TRUE
2050 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-04,Doctor Doom,TRUE
2051 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-05,Galactus,TRUE
2052 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-06,Impossible Man,TRUE
2053 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-07,Kang,TRUE
2054 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-08,Klaw,TRUE
2055 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-09,Mad Thinker,TRUE
2056 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-10,Maker,TRUE
2057 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-11,Mole Man,TRUE
2058 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-12,Molecule Man,TRUE
2059 Topps Fantastic Four: 65th Anniversary,Adversaries - GOLD,AD-13,Namor,TRUE
